image_id	label_1	confidence_1	label_2	confidence_2	label_3	confidence_3	prediction_time
NMAAHC-HCA_7_43_A_1	suit	0.2897127568721771	marimba	0.15794135630130768	Windsor_tie	0.08720827102661133	0.21536801010370255
NMAAHC-2012_137_18_2_001	bathtub	0.29643306136131287	hair_spray	0.16171541810035706	tub	0.10118870437145233	0.16154969483613968
NMAAHC-HCA_3_18_A	maillot	0.2609977424144745	bow_tie	0.12046283483505249	television	0.12005322426557541	0.14319228194653988
NMAAHC-HCA_1_3_C	bow_tie	0.044475555419921875	prison	0.03374006971716881	monitor	0.02754088304936886	0.16716611851006746
NMAAHC-HCA_5_48_B	television	0.18203814327716827	bikini	0.0828339010477066	maillot	0.060920823365449905	0.15117898117750883
NMAAHC-2007_1_69_10_30_A	Windsor_tie	0.19793400168418884	bassoon	0.07980360835790634	lab_coat	0.05352390930056572	0.17003422509878874
NMAAHC-HCA_13_33_C	suit	0.4072098433971405	military_uniform	0.20024435222148895	bow_tie	0.051654066890478134	0.16481585707515478
NMAAHC-HCA_3_12_A	television	0.3389478623867035	theater_curtain	0.15698009729385376	groom	0.14817804098129272	0.16931900568306446
NMAAHC-HCA_17_45_B	suit	0.8257097005844116	television	0.0484989732503891	Windsor_tie	0.0181206576526165	0.15656441543251276
NMAAHC-HCA_11_16_D	groom	0.4541679322719574	bow_tie	0.20599164068698883	toilet_tissue	0.08724240958690643	0.16804537642747164
NMAAHC-2007_1_69_21_80_D_001	groom	0.4336986243724823	lab_coat	0.197593092918396	kimono	0.0562460795044899	0.15482501033693552
NMAAHC-HCA_8_47_D	sliding_door	0.0721503272652626	iron	0.06275398284196854	prison	0.05411672219634056	0.16903361026197672
NMAAHC-HCA_6_23_A	television	0.23159579932689667	military_uniform	0.07802613079547882	shoji	0.0758470818400383	0.16755099687725306
NMAAHC-2007_1_69_20_7_B	mortarboard	0.940619170665741	academic_gown	0.05932758376002312	otterhound	2.7423886876931647e-06	0.1726779928430915
NMAAHC-2012_137_20_9_001	suit	0.2602071166038513	bow_tie	0.20434574782848358	tub	0.16770978271961212	0.1628729309886694
NMAAHC-HCA_8_23_B_2	bikini	0.5405136942863464	book_jacket	0.16154639422893524	prison	0.037144459784030914	0.15582015924155712
NMAAHC-HCA_11_10_A	groom	0.46557411551475525	bolo_tie	0.24931415915489197	television	0.029370294883847237	0.16113976668566465
NMAAHC-HCA_10_31_A	four-poster	0.5931638479232788	television	0.053915657103061676	studio_couch	0.033679403364658356	0.15155980177223682
NMAAHC-HCA_3_45_D	prison	0.16775284707546234	military_uniform	0.05875047668814659	park_bench	0.057003363966941833	0.16172837279736996
NMAAHC-HCA_14_21_B	mortarboard	0.9710902571678162	academic_gown	0.028603509068489075	stopwatch	7.939858733152505e-06	0.14467468298971653
NMAAHC-2012_137_20_11_001	pajama	0.3877581059932709	crutch	0.036428794264793396	candle	0.03477831929922104	0.1838731188327074
NMAAHC-HCA_21_17_C	military_uniform	0.5173046588897705	barbershop	0.4312096834182739	barber_chair	0.02037893980741501	0.1723847333341837
NMAAHC-HCA_2_6_A	balance_beam	0.21542029082775116	miniskirt	0.08988285809755325	television	0.08651793748140335	0.20392977446317673
NMAAHC-HCA_3_30_C_2	parallel_bars	0.12485278397798538	pool_table	0.07339978218078613	marimba	0.07079653441905975	0.16675902996212244
NMAAHC-2012_137_13_2_001	cardigan	0.46601665019989014	wool	0.31688329577445984	wig	0.019885526970028877	0.1367403669282794
NMAAHC-HCA_6_8_D	mailbox	0.10282211750745773	television	0.06633646786212921	trench_coat	0.05216754972934723	0.16814202349632978
NMAAHC-HCA_19_14_A	military_uniform	0.9231045246124268	bulletproof_vest	0.006893017794936895	prison	0.0024517904967069626	0.1418961388990283
NMAAHC-HCA_7_26_C_1	whistle	0.41698363423347473	chain	0.08891395479440689	bolo_tie	0.04829196259379387	0.17453258857131004
NMAAHC-HCA_3_4_D	groom	0.7066041827201843	bow_tie	0.04500895366072655	military_uniform	0.01593196392059326	0.16494323685765266
NMAAHC-HCA_3_24_C	suit	0.19766385853290558	academic_gown	0.19606633484363556	bow_tie	0.195999875664711	0.176636197604239
NMAAHC-HCA_21_15_A	groom	0.2891501188278198	bow_tie	0.17283427715301514	lab_coat	0.15124937891960144	0.1625297935679555
NMAAHC-HCA_1_29_A	suit	0.6499587297439575	Windsor_tie	0.04908321425318718	bow_tie	0.03955664113163948	0.16635492723435163
NMAAHC-HCA_20_6_B	military_uniform	0.8719676733016968	television	0.04897579923272133	web_site	0.013560782186686993	0.1668050354346633
NMAAHC-HCA_1_17_D	bow_tie	0.999267041683197	television	0.0003044229233637452	barbershop	4.332046228228137e-05	0.1816487954929471
NMAAHC-HCA_12_46_B	book_jacket	0.35226792097091675	lab_coat	0.0878286138176918	shower_curtain	0.0544360987842083	0.1706199999898672
NMAAHC-HCA_1_28_B	suit	0.5781065225601196	bow_tie	0.14881110191345215	prison	0.017283333465456963	0.17532274965196848
NMAAHC-HCA_13_26_C	bow_tie	0.3402262032032013	teddy	0.05176549032330513	prison	0.04163353890180588	0.15574272256344557
NMAAHC-HCA_19_23_A	laptop	0.47897374629974365	chain_mail	0.06718531250953674	television	0.038641929626464844	0.16655621863901615
NMAAHC-HCA_7_1_C	bow_tie	0.6228299736976624	grand_piano	0.12223123759031296	television	0.06608318537473679	0.15940521843731403
NMAAHC-2012_137_10_14_001	lab_coat	0.16391316056251526	bow_tie	0.0824069231748581	groom	0.07195885479450226	0.16901260521262884
NMAAHC-HCA_19_33_A	television	0.5172019600868225	bow_tie	0.09641046822071075	home_theater	0.03175261989235878	0.17200459633022547
NMAAHC-HCA_10_17_D_2	maillot	0.12608952820301056	pajama	0.09776527434587479	sunglass	0.038597796112298965	0.1667278353124857
NMAAHC-HCA_8_11_D	bow_tie	0.9281618595123291	suit	0.05833376944065094	groom	0.004206211771816015	0.1622681561857462
NMAAHC-HCA_12_43_D	television	0.48976799845695496	cinema	0.22783060371875763	home_theater	0.036703020334243774	0.17231181263923645
NMAAHC-HCA_10_21_C	television	0.25378304719924927	shoji	0.08533433079719543	home_theater	0.06788403540849686	0.15771440416574478
NMAAHC-HCA_16_41_B_2	bathtub	0.11688514053821564	television	0.11652614176273346	tub	0.09341669827699661	0.1556793162599206
NMAAHC-HCA_10_7_B	groom	0.3403250575065613	bow_tie	0.1108250617980957	military_uniform	0.09818733483552933	0.17282672505825758
NMAAHC-HCA_10_6_C	paintbrush	0.05705258995294571	window_screen	0.05607518181204796	grand_piano	0.04926471412181854	0.2007465735077858
NMAAHC-HCA_2_14_D	television	0.2399047464132309	grand_piano	0.1761755347251892	bassoon	0.035944100469350815	0.16717698704451323
NMAAHC-HCA_5_22_B_1	lab_coat	0.07776041328907013	miniskirt	0.06586459279060364	wig	0.03690351918339729	0.17701956257224083
NMAAHC-2012_137_13_11_001	notebook	0.15662258863449097	lab_coat	0.14481864869594574	pajama	0.0410795584321022	0.16759418696165085
NMAAHC-2012_137_6_25_001	suit	0.8642873764038086	bow_tie	0.05677095800638199	Windsor_tie	0.013223405927419662	0.16557767521589994
NMAAHC-HCA_1_6_D	television	0.20914672315120697	cardigan	0.18509209156036377	hoopskirt	0.051176752895116806	0.1647075181826949
NMAAHC-HCA_10_27_D	screen	0.250501811504364	monitor	0.22489896416664124	television	0.17895224690437317	0.16662625316530466
NMAAHC-HCA_7_27_D	grand_piano	0.5668679475784302	marimba	0.0861445963382721	theater_curtain	0.030934825539588928	0.16693308111280203
NMAAHC-HCA_3_12_D	grand_piano	0.1368526816368103	marimba	0.09162190556526184	window_shade	0.0474398210644722	0.17059804871678352
NMAAHC-HCA_20_20_D	sunglasses	0.10901153087615967	bow_tie	0.05931258574128151	television	0.05670284107327461	0.1685772454366088
NMAAHC-HCA_11_16_A	rocking_chair	0.3240157663822174	park_bench	0.2637746036052704	barber_chair	0.02183612436056137	0.20692407432943583
NMAAHC-HCA_3_41_C	window_screen	0.12177618592977524	book_jacket	0.10996090620756149	envelope	0.10045509040355682	0.1385241011157632
NMAAHC-HCA_13_32_C	paper_towel	0.45908257365226746	toilet_tissue	0.32046160101890564	dough	0.01288602314889431	0.17116602510213852
NMAAHC-HCA_4_22_C	bow_tie	0.9217204451560974	groom	0.035042088478803635	gown	0.0016071300487965345	0.16337383165955544
NMAAHC-HCA_8_3_B	groom	0.1546727567911148	park_bench	0.08250400424003601	grand_piano	0.0718734860420227	0.17756424564868212
NMAAHC-HCA_16_43_B	book_jacket	0.6275089383125305	cassette	0.03848717361688614	web_site	0.03144068270921707	0.14887538738548756
NMAAHC-HCA_1_41_D	bow_tie	0.21584737300872803	sliding_door	0.06516905874013901	military_uniform	0.0560607835650444	0.16627254895865917
NMAAHC-HCA_2_18_A	bow_tie	0.919452965259552	suit	0.01923357881605625	groom	0.0015235919272527099	0.16138672083616257
NMAAHC-HCA_20_4_A	television	0.6771994829177856	web_site	0.08800291270017624	monitor	0.042993929237127304	0.16521992161870003
NMAAHC-HCA_12_40_C	grand_piano	0.2622627317905426	crutch	0.09116910398006439	miniskirt	0.08302494138479233	0.15373522322624922
NMAAHC-HCA_8_49_C	barber_chair	0.21815548837184906	barbershop	0.13526198267936707	bow_tie	0.07188044488430023	0.16680057998746634
NMAAHC-HCA_1_24_C	television	0.13217945396900177	notebook	0.12614287436008453	miniskirt	0.10674328356981277	0.15101743023842573
NMAAHC-HCA_12_7_C	television	0.5731306672096252	screen	0.07394801080226898	shoji	0.06790706515312195	0.19161376543343067
NMAAHC-2012_137_19_16_001	diaper	0.3068178594112396	pajama	0.09714396297931671	rocking_chair	0.060220375657081604	0.18513167463243008
NMAAHC-2012_137_17_32_001	diaper	0.17752476036548615	ice_lolly	0.08289679139852524	wooden_spoon	0.05323561280965805	0.16849649418145418
NMAAHC-HCA_5_46_D	television	0.34975385665893555	bow_tie	0.2590430974960327	home_theater	0.057522982358932495	0.1733914026990533
NMAAHC-HCA_20_15_D	monitor	0.4202766418457031	screen	0.1960275024175644	television	0.13736148178577423	0.17292051762342453
NMAAHC-2007_1_69_13_4_A	library	0.28084707260131836	stage	0.10386567562818527	academic_gown	0.07685275375843048	0.18191392067819834
NMAAHC-HCA_19_30_D	theater_curtain	0.7426249384880066	cinema	0.040799129754304886	television	0.021408287808299065	0.16912433318793774
NMAAHC-HCA_2_4_C	television	0.1137288510799408	home_theater	0.07024983316659927	monitor	0.059421904385089874	0.17342710494995117
NMAAHC-HCA_5_7_A	television	0.2883952856063843	barbershop	0.20862387120723724	grand_piano	0.07912323623895645	0.21605519019067287
NMAAHC-HCA_19_29_D	television	0.34936612844467163	sliding_door	0.09916435182094574	four-poster	0.06088763475418091	0.1642680773511529
NMAAHC-HCA_4_68_B	bow_tie	0.9409170150756836	feather_boa	0.05450693517923355	groom	0.0006989287212491035	0.1652597188949585
NMAAHC-HCA_2_16_A	suit	0.6542165875434875	groom	0.0455503985285759	Windsor_tie	0.03623902052640915	0.17745383270084858
NMAAHC-2012_137_6_16_001	suit	0.8125081062316895	Windsor_tie	0.0692819282412529	notebook	0.0032220380380749702	0.15945149585604668
NMAAHC-HCA_8_38_A	groom	0.9374538660049438	bow_tie	0.04076002538204193	suit	0.00347579806111753	0.15450610406696796
NMAAHC-HCA_21_23_C	hoopskirt	0.6487250328063965	groom	0.17323940992355347	gown	0.06038979813456535	0.16411961149424314
NMAAHC-HCA_6_39_A	television	0.5383477210998535	diaper	0.04558554291725159	screen	0.04382844269275665	0.16337570268660784
NMAAHC-HCA_18_4_A	suit	0.7559208869934082	Windsor_tie	0.05078287422657013	television	0.023897893726825714	0.15613889880478382
NMAAHC-HCA_10_21_C_2	television	0.11710213869810104	marimba	0.0731373056769371	balance_beam	0.02799956128001213	0.15432461071759462
NMAAHC-HCA_12_4_C_1	rocking_chair	0.04446044936776161	television	0.04290080815553665	barber_chair	0.03294777497649193	0.18112259358167648
NMAAHC-HCA_3_15_B_2	black-and-tan_coonhound	0.05044696852564812	soccer_ball	0.04319651052355766	Rottweiler	0.028793815523386	0.1407037815079093
NMAAHC-HCA_10_14_B	bow_tie	0.522161602973938	television	0.11346397548913956	suit	0.06539749354124069	0.15922244638204575
NMAAHC-HCA_14_35_B	television	0.6752864122390747	suit	0.0634109228849411	bow_tie	0.04073544964194298	0.162273233756423
NMAAHC-HCA_6_24_A	bow_tie	0.12920108437538147	miniskirt	0.1091359406709671	sliding_door	0.06289441883563995	0.18236873019486666
NMAAHC-HCA_21_50_C	television	0.35082370042800903	wooden_spoon	0.05472294241189957	cradle	0.03788944333791733	0.14117180462926626
NMAAHC-HCA_4_39_A	groom	0.12166023999452591	kimono	0.05820634216070175	potter's_wheel	0.04898081347346306	0.16757691279053688
NMAAHC-HCA_3_31_A	tub	0.26422005891799927	bathtub	0.20306114852428436	diaper	0.08397852629423141	0.17083362583070993
NMAAHC-HCA_13_34_D	altar	0.09508811682462692	hourglass	0.028374135494232178	corkscrew	0.023303193971514702	0.1621293593198061
NMAAHC-HCA_9_21_C	television	0.3897460103034973	iron	0.09336243569850922	wig	0.0875796377658844	0.1659330166876316
NMAAHC-HCA_8_6_C	miniskirt	0.20048387348651886	bow_tie	0.15321475267410278	jean	0.027069708332419395	0.16659649088978767
NMAAHC-HCA_11_6_D	window_screen	0.11638423800468445	window_shade	0.08680276572704315	shower_curtain	0.06954820454120636	0.17187883611768484
NMAAHC-HCA_5_12_B	bow_tie	0.1283085197210312	grand_piano	0.06475431472063065	television	0.048715636134147644	0.16701975278556347
NMAAHC-HCA_8_43_A	theater_curtain	0.4585901200771332	grand_piano	0.08701734989881516	oboe	0.03381871059536934	0.1682470766827464
NMAAHC-HCA_18_29_D	television	0.8480264544487	bow_tie	0.05624391511082649	home_theater	0.024397213011980057	0.16605875734239817
NMAAHC-HCA_13_21_A	bow_tie	0.6757617592811584	suit	0.08626383543014526	groom	0.03141583502292633	0.17680423241108656
NMAAHC-2012_137_7_18_001	bow	0.1982957422733307	hoopskirt	0.09118063002824783	trombone	0.07717623561620712	0.17316941171884537
NMAAHC-HCA_14_2_C	suit	0.6578516364097595	stethoscope	0.050054293125867844	bow_tie	0.03186740353703499	0.16738222166895866
NMAAHC-HCA_3_48_C_2	barbershop	0.20312082767486572	prison	0.16372090578079224	lab_coat	0.06288885325193405	0.17040223348885775
NMAAHC-HCA_9_21_B	television	0.35194066166877747	monitor	0.25695493817329407	screen	0.1932796835899353	0.14505305886268616
NMAAHC-HCA_10_7_C	television	0.18064749240875244	theater_curtain	0.10311616212129593	grand_piano	0.09476739913225174	0.15849306713789701
NMAAHC-HCA_8_49_D	sliding_door	0.16956450045108795	suit	0.15952545404434204	television	0.10638199746608734	0.15394779480993748
NMAAHC-HCA_21_39_D	bow_tie	0.4671300947666168	hoopskirt	0.14559698104858398	television	0.11963172256946564	0.156341222114861
NMAAHC-HCA_1_41_C	lab_coat	0.4117812216281891	miniskirt	0.03772898018360138	groom	0.035116199404001236	0.14322842843830585
NMAAHC-2012_137_5_32_001	wig	0.6412577629089355	sunglasses	0.023959478363394737	sunglass	0.019410114735364914	0.16143132746219635
NMAAHC-HCA_20_38_D	bolo_tie	0.8420690894126892	bow_tie	0.04852408543229103	groom	0.0024414085783064365	0.14580657612532377
NMAAHC-HCA_5_35_D_1	bib	0.40423300862312317	bath_towel	0.07970522344112396	diaper	0.07131074368953705	0.16345555055886507
NMAAHC-HCA_20_33_A	tricycle	0.14271938800811768	rocking_chair	0.10285903513431549	web_site	0.09418388456106186	0.14634097833186388
NMAAHC-HCA_10_13_A	military_uniform	0.48477187752723694	park_bench	0.07362236827611923	television	0.028001204133033752	0.16948472894728184
NMAAHC-2012_137_20_1_001	Band_Aid	0.16706925630569458	maillot	0.14393123984336853	miniskirt	0.133121058344841	0.1539664212614298
NMAAHC-HCA_3_17_D_1	four-poster	0.13970361649990082	harp	0.10750249028205872	theater_curtain	0.09625127166509628	0.17529549915343523
NMAAHC-HCA_4_41_C	television	0.1705145388841629	screen	0.09592302143573761	book_jacket	0.058623459190130234	0.14887949731200933
NMAAHC-HCA_20_28_C	television	0.29726317524909973	home_theater	0.10764685273170471	monitor	0.09438303858041763	0.16759873554110527
NMAAHC-HCA_20_10_C	television	0.5238169431686401	bow_tie	0.09574742615222931	sliding_door	0.09279829263687134	0.1399944368749857
NMAAHC-HCA_14_8_A	suit	0.652402937412262	Windsor_tie	0.051902059465646744	television	0.039913903921842575	0.1574838748201728
NMAAHC-HCA_7_43_C_1	notebook	0.06148102506995201	book_jacket	0.04164229333400726	laptop	0.037747714668512344	0.1662447415292263
NMAAHC-HCA_6_44_C	military_uniform	0.19244389235973358	pajama	0.06434672325849533	bow_tie	0.04959731921553612	0.1722056157886982
NMAAHC-HCA_4_34_B	groom	0.6457627415657043	bow_tie	0.022906776517629623	television	0.020535217598080635	0.22773937974125147
NMAAHC-2012_137_19_17_001	diaper	0.422902375459671	toilet_tissue	0.19998040795326233	rocking_chair	0.058218374848365784	0.13633706327527761
NMAAHC-HCA_4_6_D	swing	0.17931444942951202	maillot	0.16898389160633087	maillot	0.10239990800619125	0.183810131624341
NMAAHC-HCA_20_26_B	web_site	0.3845682144165039	monitor	0.12646284699440002	screen	0.07022635638713837	0.1707901693880558
NMAAHC-HCA_5_30_D_1	television	0.05553080141544342	cardigan	0.05141804367303848	miniskirt	0.021470358595252037	0.1611721320077777
NMAAHC-2012_137_3_51_001	prison	0.22636805474758148	bow	0.13874447345733643	broom	0.08595256507396698	0.16377847641706467
NMAAHC-HCA_8_40_A_1	tricycle	0.7307934761047363	rocking_chair	0.028383728116750717	hoopskirt	0.024282149970531464	0.16778861358761787
NMAAHC-2012_137_19_15_001	diaper	0.8551058769226074	bathtub	0.06255266815423965	tub	0.043739866465330124	0.15608484856784344
NMAAHC-HCA_10_37_D	groom	0.36260414123535156	bow_tie	0.34867727756500244	gown	0.01749415323138237	0.15357684716582298
NMAAHC-HCA_10_22_D	grand_piano	0.08403387665748596	megalith	0.07796534895896912	yurt	0.051422495394945145	0.13703822810202837
NMAAHC-HCA_15_38_C	Afghan_hound	0.46305760741233826	groom	0.07809031754732132	lab_coat	0.05370944365859032	0.14225883223116398
NMAAHC-HCA_19_12_B	television	0.9018522500991821	screen	0.02057242952287197	home_theater	0.019766176119446754	0.16197815909981728
NMAAHC-HCA_7_21_C	television	0.15528205037117004	monitor	0.11146979033946991	screen	0.104873426258564	0.14839632343500853
NMAAHC-HCA_12_38_A_1	hair_spray	0.08925177156925201	toilet_tissue	0.07231365144252777	television	0.05009576678276062	0.15161604341119528
NMAAHC-HCA_4_35_A	barbershop	0.2327144891023636	picket_fence	0.14922572672367096	sliding_door	0.06365255266427994	0.15424826554954052
NMAAHC-HCA_4_21_C	lab_coat	0.09227367490530014	groom	0.0803854912519455	kimono	0.08003422617912292	0.1456069378182292
NMAAHC-HCA_8_34_B	groom	0.37549102306365967	theater_curtain	0.308610737323761	grand_piano	0.1869506984949112	0.1611286848783493
NMAAHC-HCA_19_36_B	suit	0.6740975379943848	sliding_door	0.029361208900809288	bow_tie	0.0141817731782794	0.16851469408720732
NMAAHC-HCA_4_52_A	groom	0.8997094035148621	oboe	0.014722494408488274	gown	0.008378018625080585	0.16941947117447853
NMAAHC-HCA_10_28_D_1	bolo_tie	0.10452745109796524	marimba	0.06663592159748077	crutch	0.045620933175086975	0.1749671595171094
NMAAHC-HCA_9_31_B	grand_piano	0.14965419471263885	television	0.13875600695610046	bow_tie	0.0801590234041214	0.17149867676198483
NMAAHC-HCA_14_30_A	suit	0.7250533699989319	bow_tie	0.05249224230647087	television	0.04295952618122101	0.17173599917441607
NMAAHC-2012_137_24_11_001	groom	0.20187407732009888	ocarina	0.17501959204673767	theater_curtain	0.1490582376718521	0.16733891144394875
NMAAHC-HCA_3_28_A_1	diaper	0.40976569056510925	television	0.07985061407089233	cradle	0.0292573980987072	0.16793006286025047
NMAAHC-HCA_15_32_C	suit	0.5008498430252075	television	0.0389249287545681	Windsor_tie	0.03803703561425209	0.17167578265070915
NMAAHC-HCA_9_33_C	water_bottle	0.13379676640033722	bow_tie	0.08274033665657043	soccer_ball	0.05220538005232811	0.13862822577357292
NMAAHC-HCA_20_31_B	television	0.9502502083778381	home_theater	0.012197053991258144	sunglasses	0.003354019019752741	0.16884691826999187
NMAAHC-HCA_1_24_B	television	0.3934914767742157	suit	0.08467881381511688	bow_tie	0.062019407749176025	0.17639238759875298
NMAAHC-2012_137_18_16_001	neck_brace	0.9216001629829407	bib	0.008281268179416656	diaper	0.006822221912443638	0.15514318645000458
NMAAHC-HCA_11_1_A	television	0.08527378737926483	grand_piano	0.07960300892591476	iron	0.07081613689661026	0.17185609973967075
NMAAHC-HCA_6_7_C	bow_tie	0.37101274728775024	groom	0.2999090552330017	suit	0.14161203801631927	0.1768631525337696
NMAAHC-HCA_10_17_C_1	toilet_tissue	0.27436867356300354	paper_towel	0.11150438338518143	television	0.039640042930841446	0.2455674996599555
NMAAHC-2012_137_20_20_001	diaper	0.4893885552883148	pajama	0.19512596726417542	teddy	0.04638371616601944	0.15918959956616163
NMAAHC-HCA_17_32_D	cradle	0.7404264807701111	groom	0.08449047058820724	bassinet	0.059673845767974854	0.14175964891910553
NMAAHC-HCA_4_1_B	medicine_chest	0.20094111561775208	gasmask	0.1737288534641266	refrigerator	0.0765237882733345	0.16330812498927116
NMAAHC-HCA_19_23_B	television	0.4596162736415863	screen	0.04275862127542496	rocking_chair	0.027802422642707825	0.1413813577964902
NMAAHC-2007_1_69_21_75_C_001	bulletproof_vest	0.03689097240567207	punching_bag	0.020668501034379005	king_crab	0.01811111904680729	0.1721837157383561
NMAAHC-HCA_9_38_C	book_jacket	0.43450266122817993	suit	0.1619885116815567	bow_tie	0.02577626146376133	0.15992735978215933
NMAAHC-HCA_11_12_C	sunglasses	0.6263707280158997	sunglass	0.2378031462430954	park_bench	0.02971339039504528	0.17598212882876396
NMAAHC-2012_137_16_4_001	cradle	0.35141322016716003	bassinet	0.21390007436275482	diaper	0.13298039138317108	0.15347852930426598
NMAAHC-HCA_12_7_B	padlock	0.06681524962186813	chain	0.05919835343956947	hook	0.046515826135873795	0.17671163845807314
NMAAHC-HCA_6_41_A	rocking_chair	0.14607159793376923	sliding_door	0.06726203858852386	tricycle	0.03886346518993378	0.18285885453224182
NMAAHC-HCA_12_35_D	bearskin	0.10866772383451462	wig	0.07847338169813156	television	0.050412360578775406	0.1700935559347272
NMAAHC-HCA_5_22_B	bow_tie	0.6030993461608887	suit	0.05441984161734581	sliding_door	0.017858969047665596	0.16166086867451668
NMAAHC-2012_137_7_23_001	dining_table	0.44374576210975647	sax	0.07556223124265671	library	0.033809054642915726	0.15894353296607733
NMAAHC-HCA_7_3_D_1	shower_cap	0.1212872564792633	wig	0.07925007492303848	hand_blower	0.029743164777755737	0.18711724039167166
NMAAHC-HCA_16_26_A	groom	0.3622840642929077	hoopskirt	0.031415071338415146	monitor	0.02836655080318451	0.14867341984063387
NMAAHC-HCA_2_42_C_2	television	0.5597153902053833	monitor	0.05278125777840614	screen	0.03479941934347153	0.16529234498739243
NMAAHC-HCA_13_21_B	lab_coat	0.5110026597976685	stage	0.1143108457326889	groom	0.10388629883527756	0.1560811446979642
NMAAHC-HCA_15_30_D	suit	0.6503545045852661	television	0.07977133244276047	Windsor_tie	0.02498512528836727	0.17170458007603884
NMAAHC-HCA_12_23_B_2	bow_tie	0.44680628180503845	military_uniform	0.05108262225985527	hoopskirt	0.03595271706581116	0.1482402067631483
NMAAHC-HCA_3_37_D_2	tub	0.38379642367362976	bathing_cap	0.07696708291769028	groom	0.045230764895677567	0.17781641613692045
NMAAHC-HCA_12_8_D	bow_tie	0.0969928726553917	sunglasses	0.0628570094704628	television	0.029471782967448235	0.18138303514569998
NMAAHC-HCA_8_26_D	barbershop	0.3229757249355316	television	0.18165989220142365	barber_chair	0.16953416168689728	0.14697386883199215
NMAAHC-HCA_21_43_D	rocking_chair	0.14787708222866058	maillot	0.08970283716917038	sunglasses	0.07261770963668823	0.1975229363888502
NMAAHC-HCA_12_28_C_2	suit	0.35989537835121155	lab_coat	0.039827439934015274	bow_tie	0.03186658397316933	0.16562946885824203
NMAAHC-HCA_10_33_C_1	groom	0.4234198033809662	suit	0.11529632657766342	grand_piano	0.06129639223217964	0.14871920552104712
NMAAHC-HCA_2_28_C	television	0.2745729386806488	sliding_door	0.202269047498703	monitor	0.12390296161174774	0.16427546460181475
NMAAHC-HCA_17_28_B	television	0.6548757553100586	home_theater	0.061375200748443604	screen	0.04273603856563568	0.16339958552271128
NMAAHC-HCA_12_32_C	bow_tie	0.42565205693244934	groom	0.16871146857738495	suit	0.038436803966760635	0.15772492438554764
NMAAHC-HCA_9_12_D	diaper	0.15692265331745148	tricycle	0.08404179662466049	cradle	0.07869483530521393	0.17472284007817507
NMAAHC-HCA_9_29_C	television	0.292155385017395	grand_piano	0.07379680871963501	sliding_door	0.051919858902692795	0.18558302242308855
NMAAHC-HCA_10_40_A	park_bench	0.13695792853832245	acoustic_guitar	0.07733139395713806	prison	0.06398436427116394	0.1332147056236863
NMAAHC-HCA_7_31_A	suit	0.7044925689697266	Windsor_tie	0.04804574325680733	bow_tie	0.035452038049697876	0.17009094171226025
NMAAHC-HCA_5_11_A	sliding_door	0.18320505321025848	four-poster	0.15555402636528015	grand_piano	0.14612816274166107	0.14380220044404268
NMAAHC-HCA_1_25_A	television	0.14549309015274048	grand_piano	0.0642804428935051	iron	0.038445763289928436	0.14815506897866726
NMAAHC-HCA_1_26_B	television	0.0993940606713295	suit	0.07906652241945267	iron	0.0667533427476883	0.16952061001211405
NMAAHC-HCA_18_27_A	bow_tie	0.622772216796875	hoopskirt	0.08117838203907013	television	0.045624181628227234	0.17401764169335365
NMAAHC-HCA_6_38_B	sliding_door	0.3483712673187256	hand_blower	0.059390924870967865	balance_beam	0.05359020084142685	0.13961040787398815
NMAAHC-HCA_12_41_B	television	0.2559221386909485	sliding_door	0.054854899644851685	home_theater	0.02837822027504444	0.16505493875592947
NMAAHC-2012_137_7_26_001	barber_chair	0.4962116479873657	barbershop	0.3567873537540436	restaurant	0.013978448696434498	0.16799294482916594
NMAAHC-HCA_18_11_A	television	0.4883221685886383	iron	0.16612295806407928	prison	0.029192019253969193	0.17863660212606192
NMAAHC-2012_137_17_8_001	pill_bottle	0.4010564684867859	dumbbell	0.11052922904491425	piggy_bank	0.025269659236073494	0.14825237076729536
NMAAHC-HCA_13_21_C	groom	0.39348575472831726	lab_coat	0.15098968148231506	suit	0.029554011300206184	0.15450831316411495
NMAAHC-HCA_8_37_C_2	marimba	0.10502782464027405	lab_coat	0.054203931242227554	stethoscope	0.04892176762223244	0.1683363476768136
NMAAHC-HCA_12_23_A	groom	0.2698764204978943	prison	0.0579889714717865	bow_tie	0.055866990238428116	0.1715150624513626
NMAAHC-2012_137_7_17_001	mobile_home	0.2573777437210083	picket_fence	0.11054559797048569	church	0.10124161094427109	0.15628330409526825
NMAAHC-HCA_3_34_A_2	suit	0.5684682726860046	bolo_tie	0.21041293442249298	television	0.045942649245262146	0.16368589457124472
NMAAHC-HCA_19_17_D	groom	0.33088335394859314	television	0.08641689270734787	park_bench	0.07353930175304413	0.16875601653009653
NMAAHC-HCA_3_43_B	suit	0.6059362888336182	Windsor_tie	0.1787996143102646	groom	0.06846155226230621	0.1629147892817855
NMAAHC-HCA_8_05_D	cowboy_hat	0.1731296330690384	bow_tie	0.12130136787891388	sunglasses	0.060639865696430206	0.16360510606318712
NMAAHC-HCA_17_3_D	television	0.2835356891155243	tub	0.20811137557029724	bathtub	0.049776531755924225	0.16620479710400105
NMAAHC-HCA_15_37_A	bow_tie	0.2798476219177246	barbershop	0.056519120931625366	book_jacket	0.05260440707206726	0.1537603009492159
