width	height	edan_id	ids_id
499.0	637.0	nmaahc_2007.1.69.21.79.A	NMAAHC-2007_1_69_21_79_A_001
500.0	630.0	nmaahc_2007.1.69.21.79.B	NMAAHC-2007_1_69_21_79_B_001
500.0	630.0	nmaahc_2007.1.69.21.79.C	NMAAHC-2007_1_69_21_79_C_001
500.0	630.0	nmaahc_2007.1.69.21.79.D	NMAAHC-2007_1_69_21_79_D_001
500.0	623.0	nmaahc_2007.1.69.21.80.D	NMAAHC-2007_1_69_21_80_D_001
500.0	406.0	nmaahc_2007.1.69.21.81.A	NMAAHC-HCA_21_81_A
500.0	609.0	nmaahc_2007.1.69.21.81.B	NMAAHC-HCA_21_81_B
499.0	619.0	nmaahc_2007.1.69.21.81.C	NMAAHC-HCA_21_81_C
499.0	615.0	nmaahc_2007.1.69.21.9.A	NMAAHC-HCA_21_9_A
499.0	619.0	nmaahc_2007.1.69.21.9.C	NMAAHC-HCA_21_9_C
500.0	628.0	nmaahc_2007.1.69.21.9.D	NMAAHC-HCA_21_9_D
500.0	626.0	nmaahc_2007.1.69.3.1.A	NMAAHC-HCA_3_1_A
500.0	624.0	nmaahc_2007.1.69.3.1.B	NMAAHC-HCA_3_1_B
500.0	640.0	nmaahc_2007.1.69.3.1.C	NMAAHC-HCA_3_1_C
500.0	603.0	nmaahc_2007.1.69.3.1.D	NMAAHC-HCA_3_1_D
500.0	626.0	nmaahc_2007.1.69.3.10.A	NMAAHC-HCA_3_10_A
500.0	624.0	nmaahc_2007.1.69.3.10.B	NMAAHC-HCA_3_10_B
500.0	640.0	nmaahc_2007.1.69.3.10.C	NMAAHC-HCA_3_10_C
500.0	603.0	nmaahc_2007.1.69.3.10.D	NMAAHC-HCA_3_10_D
500.0	816.0	nmaahc_2007.1.69.3.11.A.1	NMAAHC-HCA_3_11_A_1
499.0	769.0	nmaahc_2007.1.69.3.11.A.2	NMAAHC-HCA_3_11_A_2
500.0	400.0	nmaahc_2007.1.69.3.11.B	NMAAHC-HCA_3_11_B
500.0	791.0	nmaahc_2007.1.69.3.11.B.1	NMAAHC-HCA_3_11_B_1
500.0	784.0	nmaahc_2007.1.69.3.11.B.2	NMAAHC-HCA_3_11_B_2
500.0	640.0	nmaahc_2007.1.69.3.11.C	NMAAHC-HCA_3_11_C
500.0	626.0	nmaahc_2007.1.69.3.12.A	NMAAHC-HCA_3_12_A
500.0	808.0	nmaahc_2007.1.69.3.12.B.1	NMAAHC-HCA_3_12_B_1
500.0	803.0	nmaahc_2007.1.69.3.12.B.2	NMAAHC-HCA_3_12_B_2
500.0	603.0	nmaahc_2007.1.69.3.12.D	NMAAHC-HCA_3_12_D
500.0	626.0	nmaahc_2007.1.69.3.13.A	NMAAHC-HCA_3_13_A
500.0	390.0	nmaahc_2007.1.69.3.13.C	NMAAHC-HCA_3_13_C
500.0	414.0	nmaahc_2007.1.69.3.13.D	NMAAHC-HCA_3_13_D
500.0	626.0	nmaahc_2007.1.69.3.14.A	NMAAHC-HCA_3_14_A
500.0	400.0	nmaahc_2007.1.69.3.14.B	NMAAHC-HCA_3_14_B
500.0	640.0	nmaahc_2007.1.69.3.14.C	NMAAHC-HCA_3_14_C
500.0	603.0	nmaahc_2007.1.69.3.14.D	NMAAHC-HCA_3_14_D
500.0	626.0	nmaahc_2007.1.69.3.15.A	NMAAHC-HCA_3_15_A
500.0	787.0	nmaahc_2007.1.69.3.15.B.1	NMAAHC-HCA_3_15_B_1
500.0	793.0	nmaahc_2007.1.69.3.15.B.2	NMAAHC-HCA_3_15_B_2
500.0	795.0	nmaahc_2007.1.69.3.15.D.1	NMAAHC-HCA_3_15_D_1
500.0	792.0	nmaahc_2007.1.69.3.15.D.2	NMAAHC-HCA_3_15_D_2
500.0	796.0	nmaahc_2007.1.69.3.16.A.1	NMAAHC-HCA_3_16_A_1
500.0	789.0	nmaahc_2007.1.69.3.16.A.2	NMAAHC-HCA_3_16_A_2
500.0	640.0	nmaahc_2007.1.69.3.16.C	NMAAHC-HCA_3_16_C
500.0	603.0	nmaahc_2007.1.69.3.16.D	NMAAHC-HCA_3_16_D
500.0	789.0	nmaahc_2007.1.69.3.17.A	NMAAHC-HCA_3_17_A
500.0	640.0	nmaahc_2007.1.69.3.17.C	NMAAHC-HCA_3_17_C
500.0	414.0	nmaahc_2007.1.69.3.17.D	NMAAHC-HCA_3_17_D
500.0	806.0	nmaahc_2007.1.69.3.17.D.1	NMAAHC-HCA_3_17_D_1
500.0	790.0	nmaahc_2007.1.69.3.17.D.2	NMAAHC-HCA_3_17_D_2
500.0	626.0	nmaahc_2007.1.69.3.18.A	NMAAHC-HCA_3_18_A
500.0	624.0	nmaahc_2007.1.69.3.18.B	NMAAHC-HCA_3_18_B
500.0	640.0	nmaahc_2007.1.69.3.18.C	NMAAHC-HCA_3_18_C
500.0	640.0	nmaahc_2007.1.69.3.19.C	NMAAHC-HCA_3_19_C
500.0	603.0	nmaahc_2007.1.69.3.19.D	NMAAHC-HCA_3_19_D
500.0	893.0	nmaahc_2007.1.69.3.2.A.1	NMAAHC-HCA_3_2_A_1
500.0	711.0	nmaahc_2007.1.69.3.2.A.2	NMAAHC-HCA_3_2_A_2
500.0	624.0	nmaahc_2007.1.69.3.2.B	NMAAHC-HCA_3_2_B
500.0	640.0	nmaahc_2007.1.69.3.2.C	NMAAHC-HCA_3_2_C
500.0	603.0	nmaahc_2007.1.69.3.2.D	NMAAHC-HCA_3_2_D
500.0	624.0	nmaahc_2007.1.69.3.20.B	NMAAHC-HCA_3_20_B
500.0	390.0	nmaahc_2007.1.69.3.20.C	NMAAHC-HCA_3_20_C
500.0	809.0	nmaahc_2007.1.69.3.20.C.1	NMAAHC-HCA_3_20_C_1
500.0	794.0	nmaahc_2007.1.69.3.20.C.2	NMAAHC-HCA_3_20_C_2
500.0	414.0	nmaahc_2007.1.69.3.20.D	NMAAHC-HCA_3_20_D
500.0	791.0	nmaahc_2007.1.69.3.20.D.1	NMAAHC-HCA_3_20_D_1
499.0	795.0	nmaahc_2007.1.69.3.20.D.2	NMAAHC-HCA_3_20_D_2
500.0	399.0	nmaahc_2007.1.69.3.21.A	NMAAHC-HCA_3_21_A
500.0	400.0	nmaahc_2007.1.69.3.21.B	NMAAHC-HCA_3_21_B
500.0	809.0	nmaahc_2007.1.69.3.21.B.1	NMAAHC-HCA_3_21_B_1
500.0	779.0	nmaahc_2007.1.69.3.21.B.2	NMAAHC-HCA_3_21_B_2
500.0	390.0	nmaahc_2007.1.69.3.21.C	NMAAHC-HCA_3_21_C
500.0	810.0	nmaahc_2007.1.69.3.21.C.1	NMAAHC-HCA_3_21_C_1
500.0	798.0	nmaahc_2007.1.69.3.21.C.2	NMAAHC-HCA_3_21_C_2
500.0	603.0	nmaahc_2007.1.69.3.21.D	NMAAHC-HCA_3_21_D
500.0	922.0	nmaahc_2007.1.69.3.22.A.1	NMAAHC-HCA_3_22_A_1
500.0	786.0	nmaahc_2007.1.69.3.22.A.2	NMAAHC-HCA_3_22_A_2
500.0	400.0	nmaahc_2007.1.69.3.22.B	NMAAHC-HCA_3_22_B
500.0	801.0	nmaahc_2007.1.69.3.22.B.1	NMAAHC-HCA_3_22_B_1
500.0	780.0	nmaahc_2007.1.69.3.22.B.2	NMAAHC-HCA_3_22_B_2
500.0	390.0	nmaahc_2007.1.69.3.22.C	NMAAHC-HCA_3_22_C
500.0	795.0	nmaahc_2007.1.69.3.22.C.1	NMAAHC-HCA_3_22_C_1
500.0	791.0	nmaahc_2007.1.69.3.22.C.2	NMAAHC-HCA_3_22_C_2
500.0	414.0	nmaahc_2007.1.69.3.22.D	NMAAHC-HCA_3_22_D
500.0	805.0	nmaahc_2007.1.69.3.22.D.1	NMAAHC-HCA_3_22_D_1
500.0	782.0	nmaahc_2007.1.69.3.22.D.2	NMAAHC-HCA_3_22_D_2
500.0	831.0	nmaahc_2007.1.69.3.23.A.1	NMAAHC-HCA_3_23_A_1
500.0	756.0	nmaahc_2007.1.69.3.23.A.2	NMAAHC-HCA_3_23_A_2
500.0	400.0	nmaahc_2007.1.69.3.23.B	NMAAHC-HCA_3_23_B
500.0	640.0	nmaahc_2007.1.69.3.23.C	NMAAHC-HCA_3_23_C
500.0	623.0	nmaahc_2007.1.69.3.23.D	NMAAHC-2007_1_69_3_23_D
500.0	626.0	nmaahc_2007.1.69.3.24.A	NMAAHC-HCA_3_24_A
500.0	400.0	nmaahc_2007.1.69.3.24.B	NMAAHC-HCA_3_24_B
499.0	787.0	nmaahc_2007.1.69.3.24.B.1	NMAAHC-HCA_3_24_B_1
500.0	640.0	nmaahc_2007.1.69.3.24.C	NMAAHC-HCA_3_24_C
500.0	414.0	nmaahc_2007.1.69.3.24.D	NMAAHC-HCA_3_24_D
500.0	809.0	nmaahc_2007.1.69.3.24.D.1	NMAAHC-HCA_3_24_D_1
499.0	783.0	nmaahc_2007.1.69.3.24.D.2	NMAAHC-HCA_3_24_D_2
500.0	772.0	nmaahc_2007.1.69.3.25.A.1	NMAAHC-HCA_3_25_A_1
500.0	815.0	nmaahc_2007.1.69.3.25.A.2	NMAAHC-HCA_3_25_A_2
500.0	400.0	nmaahc_2007.1.69.3.25.B	NMAAHC-HCA_3_25_B
500.0	390.0	nmaahc_2007.1.69.3.25.C	NMAAHC-HCA_3_25_C
500.0	368.0	nmaahc_2007.1.69.3.25.C.1	NMAAHC-HCA_3_25_C_1
500.0	670.0	nmaahc_2007.1.69.3.25.C.2	NMAAHC-HCA_3_25_C_2
500.0	603.0	nmaahc_2007.1.69.3.25.D	NMAAHC-HCA_3_25_D
500.0	626.0	nmaahc_2007.1.69.3.26.A	NMAAHC-HCA_3_26_A
500.0	624.0	nmaahc_2007.1.69.3.26.B	NMAAHC-HCA_3_26_B
500.0	640.0	nmaahc_2007.1.69.3.26.C	NMAAHC-HCA_3_26_C
500.0	626.0	nmaahc_2007.1.69.3.27.A	NMAAHC-HCA_3_27_A
500.0	400.0	nmaahc_2007.1.69.3.27.B	NMAAHC-HCA_3_27_B
500.0	803.0	nmaahc_2007.1.69.3.27.B.1	NMAAHC-HCA_3_27_B_1
500.0	780.0	nmaahc_2007.1.69.3.27.B.2	NMAAHC-HCA_3_27_B_2
500.0	640.0	nmaahc_2007.1.69.3.27.C	NMAAHC-HCA_3_27_C
500.0	603.0	nmaahc_2007.1.69.3.27.D	NMAAHC-HCA_3_27_D
500.0	816.0	nmaahc_2007.1.69.3.28.A.1	NMAAHC-HCA_3_28_A_1
500.0	768.0	nmaahc_2007.1.69.3.28.A.2	NMAAHC-HCA_3_28_A_2
500.0	624.0	nmaahc_2007.1.69.3.28.B	NMAAHC-HCA_3_28_B
500.0	390.0	nmaahc_2007.1.69.3.28.C	NMAAHC-HCA_3_28_C
487.0	795.0	nmaahc_2007.1.69.3.28.C.1	NMAAHC-HCA_3_28_C_1
500.0	793.0	nmaahc_2007.1.69.3.28.C.2	NMAAHC-HCA_3_28_C_2
500.0	603.0	nmaahc_2007.1.69.3.28.D	NMAAHC-HCA_3_28_D
500.0	640.0	nmaahc_2007.1.69.3.29.C	NMAAHC-HCA_3_29_C
500.0	603.0	nmaahc_2007.1.69.3.29.D	NMAAHC-HCA_3_29_D
500.0	399.0	nmaahc_2007.1.69.3.3.A	NMAAHC-HCA_3_3_A
500.0	624.0	nmaahc_2007.1.69.3.3.B	NMAAHC-HCA_3_3_B
500.0	390.0	nmaahc_2007.1.69.3.3.C	NMAAHC-HCA_3_3_C
499.0	792.0	nmaahc_2007.1.69.3.3.C.1	NMAAHC-HCA_3_3_C_1
500.0	802.0	nmaahc_2007.1.69.3.3.C.2	NMAAHC-HCA_3_3_C_2
500.0	603.0	nmaahc_2007.1.69.3.3.D	NMAAHC-HCA_3_3_D
499.0	787.0	nmaahc_2007.1.69.3.30.A.1	NMAAHC-HCA_3_30_A_1
500.0	768.0	nmaahc_2007.1.69.3.30.A.2	NMAAHC-HCA_3_30_A_2
499.0	766.0	nmaahc_2007.1.69.3.30.C.1	NMAAHC-HCA_3_30_C_1
500.0	809.0	nmaahc_2007.1.69.3.30.C.2	NMAAHC-HCA_3_30_C_2
499.0	796.0	nmaahc_2007.1.69.3.30.D.1	NMAAHC-HCA_3_30_D_1
500.0	776.0	nmaahc_2007.1.69.3.30.D.2	NMAAHC-HCA_3_30_D_2
500.0	626.0	nmaahc_2007.1.69.3.31.A	NMAAHC-HCA_3_31_A
500.0	400.0	nmaahc_2007.1.69.3.31.B	NMAAHC-HCA_3_31_B
500.0	640.0	nmaahc_2007.1.69.3.31.C	NMAAHC-HCA_3_31_C
500.0	640.0	nmaahc_2007.1.69.3.32.C	NMAAHC-HCA_3_32_C
500.0	603.0	nmaahc_2007.1.69.3.32.D	NMAAHC-HCA_3_32_D
500.0	626.0	nmaahc_2007.1.69.3.33.A	NMAAHC-HCA_3_33_A
500.0	624.0	nmaahc_2007.1.69.3.33.B	NMAAHC-HCA_3_33_B
500.0	640.0	nmaahc_2007.1.69.3.33.C	NMAAHC-HCA_3_33_C
500.0	603.0	nmaahc_2007.1.69.3.33.D	NMAAHC-HCA_3_33_D
500.0	839.0	nmaahc_2007.1.69.3.34.A.1	NMAAHC-HCA_3_34_A_1
500.0	748.0	nmaahc_2007.1.69.3.34.A.2	NMAAHC-HCA_3_34_A_2
500.0	399.0	nmaahc_2007.1.69.3.35.A	NMAAHC-HCA_3_35_A
500.0	624.0	nmaahc_2007.1.69.3.35.B	NMAAHC-HCA_3_35_B
500.0	390.0	nmaahc_2007.1.69.3.35.C	NMAAHC-HCA_3_35_C
500.0	812.0	nmaahc_2007.1.69.3.35.C.1	NMAAHC-HCA_3_35_C_1
500.0	788.0	nmaahc_2007.1.69.3.35.C.2	NMAAHC-HCA_3_35_C_2
500.0	603.0	nmaahc_2007.1.69.3.35.D	NMAAHC-HCA_3_35_D
500.0	626.0	nmaahc_2007.1.69.3.36.A	NMAAHC-HCA_3_36_A
500.0	624.0	nmaahc_2007.1.69.3.36.B	NMAAHC-HCA_3_36_B
500.0	400.0	nmaahc_2007.1.69.3.36.C	NMAAHC-2007_1_69_3_36_C
500.0	603.0	nmaahc_2007.1.69.3.36.D	NMAAHC-HCA_3_36_D
500.0	800.0	nmaahc_2007.1.69.3.37.A.1	NMAAHC-HCA_3_37_A_1
500.0	762.0	nmaahc_2007.1.69.3.37.A.2	NMAAHC-HCA_3_37_A_2
500.0	400.0	nmaahc_2007.1.69.3.37.B	NMAAHC-HCA_3_37_B
500.0	791.0	nmaahc_2007.1.69.3.37.B.1	NMAAHC-HCA_3_37_B_1
500.0	781.0	nmaahc_2007.1.69.3.37.B.2	NMAAHC-HCA_3_37_B_2
500.0	640.0	nmaahc_2007.1.69.3.37.C	NMAAHC-HCA_3_37_C
500.0	414.0	nmaahc_2007.1.69.3.37.D	NMAAHC-HCA_3_37_D
499.0	806.0	nmaahc_2007.1.69.3.37.D.1	NMAAHC-HCA_3_37_D_1
500.0	790.0	nmaahc_2007.1.69.3.37.D.2	NMAAHC-HCA_3_37_D_2
500.0	626.0	nmaahc_2007.1.69.3.38.A	NMAAHC-HCA_3_38_A
500.0	624.0	nmaahc_2007.1.69.3.38.B	NMAAHC-HCA_3_38_B
500.0	390.0	nmaahc_2007.1.69.3.38.C	NMAAHC-HCA_3_38_C
500.0	794.0	nmaahc_2007.1.69.3.38.C.1	NMAAHC-HCA_3_38_C_1
500.0	822.0	nmaahc_2007.1.69.3.38.C.2	NMAAHC-HCA_3_38_C_2
500.0	414.0	nmaahc_2007.1.69.3.38.D	NMAAHC-HCA_3_38_D
500.0	808.0	nmaahc_2007.1.69.3.38.D.1	NMAAHC-HCA_3_38_D_1
500.0	789.0	nmaahc_2007.1.69.3.38.D.2	NMAAHC-HCA_3_38_D_2
500.0	626.0	nmaahc_2007.1.69.3.39.A	NMAAHC-HCA_3_39_A
500.0	400.0	nmaahc_2007.1.69.3.39.B	NMAAHC-HCA_3_39_B
500.0	390.0	nmaahc_2007.1.69.3.39.C	NMAAHC-HCA_3_39_C
500.0	803.0	nmaahc_2007.1.69.3.39.C.1	NMAAHC-HCA_3_39_C_1
500.0	798.0	nmaahc_2007.1.69.3.39.C.2	NMAAHC-HCA_3_39_C_2
500.0	603.0	nmaahc_2007.1.69.3.39.D	NMAAHC-HCA_3_39_D
500.0	626.0	nmaahc_2007.1.69.3.4.A	NMAAHC-HCA_3_4_A
500.0	400.0	nmaahc_2007.1.69.3.4.B	NMAAHC-HCA_3_4_B
500.0	798.0	nmaahc_2007.1.69.3.4.B.1	NMAAHC-HCA_3_4_B_1
500.0	791.0	nmaahc_2007.1.69.3.4.B.2	NMAAHC-HCA_3_4_B_2
500.0	640.0	nmaahc_2007.1.69.3.4.C	NMAAHC-HCA_3_4_C
500.0	603.0	nmaahc_2007.1.69.3.4.D	NMAAHC-HCA_3_4_D
500.0	804.0	nmaahc_2007.1.69.3.40.A.1	NMAAHC-HCA_3_40_A_1
500.0	786.0	nmaahc_2007.1.69.3.40.A.2	NMAAHC-HCA_3_40_A_2
500.0	624.0	nmaahc_2007.1.69.3.40.B	NMAAHC-HCA_3_40_B
500.0	640.0	nmaahc_2007.1.69.3.40.C	NMAAHC-HCA_3_40_C
500.0	414.0	nmaahc_2007.1.69.3.40.D	NMAAHC-HCA_3_40_D
500.0	799.0	nmaahc_2007.1.69.3.40.D.1	NMAAHC-HCA_3_40_D_1
499.0	773.0	nmaahc_2007.1.69.3.40.D.2	NMAAHC-HCA_3_40_D_2
500.0	814.0	nmaahc_2007.1.69.3.41.A.1	NMAAHC-HCA_3_41_A_1
500.0	762.0	nmaahc_2007.1.69.3.41.A.2	NMAAHC-HCA_3_41_A_2
500.0	624.0	nmaahc_2007.1.69.3.41.B	NMAAHC-HCA_3_41_B
500.0	390.0	nmaahc_2007.1.69.3.41.C	NMAAHC-HCA_3_41_C
500.0	603.0	nmaahc_2007.1.69.3.41.D	NMAAHC-HCA_3_41_D
500.0	626.0	nmaahc_2007.1.69.3.42.A	NMAAHC-HCA_3_42_A
500.0	624.0	nmaahc_2007.1.69.3.42.B	NMAAHC-HCA_3_42_B
500.0	390.0	nmaahc_2007.1.69.3.42.C	NMAAHC-HCA_3_42_C
499.0	815.0	nmaahc_2007.1.69.3.42.C.1	NMAAHC-HCA_3_42_C_1
500.0	776.0	nmaahc_2007.1.69.3.42.C.2	NMAAHC-HCA_3_42_C_2
500.0	414.0	nmaahc_2007.1.69.3.42.D	NMAAHC-HCA_3_42_D
499.0	787.0	nmaahc_2007.1.69.3.42.D.2	NMAAHC-HCA_3_42_D_2
500.0	626.0	nmaahc_2007.1.69.3.43.A	NMAAHC-HCA_3_43_A
500.0	400.0	nmaahc_2007.1.69.3.43.B	NMAAHC-HCA_3_43_B
500.0	816.0	nmaahc_2007.1.69.3.43.B.1	NMAAHC-HCA_3_43_B_1
500.0	786.0	nmaahc_2007.1.69.3.43.B.2	NMAAHC-HCA_3_43_B_2
500.0	603.0	nmaahc_2007.1.69.3.43.D	NMAAHC-HCA_3_43_D
500.0	626.0	nmaahc_2007.1.69.3.44.A	NMAAHC-HCA_3_44_A
500.0	624.0	nmaahc_2007.1.69.3.44.B	NMAAHC-HCA_3_44_B
500.0	640.0	nmaahc_2007.1.69.3.44.C	NMAAHC-HCA_3_44_C
500.0	603.0	nmaahc_2007.1.69.3.44.D	NMAAHC-HCA_3_44_D
500.0	626.0	nmaahc_2007.1.69.3.45.A	NMAAHC-HCA_3_45_A
500.0	400.0	nmaahc_2007.1.69.3.45.B	NMAAHC-HCA_3_45_B
500.0	808.0	nmaahc_2007.1.69.3.45.B.1	NMAAHC-HCA_3_45_B_1
500.0	778.0	nmaahc_2007.1.69.3.45.B.2	NMAAHC-HCA_3_45_B_2
500.0	603.0	nmaahc_2007.1.69.3.45.D	NMAAHC-HCA_3_45_D
500.0	624.0	nmaahc_2007.1.69.3.46.B	NMAAHC-HCA_3_46_B
500.0	414.0	nmaahc_2007.1.69.3.46.D	NMAAHC-HCA_3_46_D
500.0	626.0	nmaahc_2007.1.69.3.47.A	NMAAHC-HCA_3_47_A
500.0	400.0	nmaahc_2007.1.69.3.47.B	NMAAHC-HCA_3_47_B
500.0	640.0	nmaahc_2007.1.69.3.47.C	NMAAHC-HCA_3_47_C
500.0	603.0	nmaahc_2007.1.69.3.47.D	NMAAHC-HCA_3_47_D
500.0	626.0	nmaahc_2007.1.69.3.48.A	NMAAHC-HCA_3_48_A
500.0	624.0	nmaahc_2007.1.69.3.48.B	NMAAHC-HCA_3_48_B
500.0	390.0	nmaahc_2007.1.69.3.48.C	NMAAHC-HCA_3_48_C
500.0	803.0	nmaahc_2007.1.69.3.48.C.1	NMAAHC-HCA_3_48_C_1
499.0	771.0	nmaahc_2007.1.69.3.48.C.2	NMAAHC-HCA_3_48_C_2
500.0	603.0	nmaahc_2007.1.69.3.48.D	NMAAHC-HCA_3_48_D
500.0	626.0	nmaahc_2007.1.69.3.49.A	NMAAHC-HCA_3_49_A
500.0	624.0	nmaahc_2007.1.69.3.49.B	NMAAHC-HCA_3_49_B
500.0	640.0	nmaahc_2007.1.69.3.49.C	NMAAHC-HCA_3_49_C
500.0	629.0	nmaahc_2007.1.69.3.49.D	NMAAHC-HCA_3_49_D
500.0	802.0	nmaahc_2007.1.69.3.5.A.1	NMAAHC-HCA_3_5_A_1
500.0	783.0	nmaahc_2007.1.69.3.5.A.2	NMAAHC-HCA_3_5_A_2
500.0	624.0	nmaahc_2007.1.69.3.5.B	NMAAHC-HCA_3_5_B
500.0	640.0	nmaahc_2007.1.69.3.5.C	NMAAHC-HCA_3_5_C
500.0	603.0	nmaahc_2007.1.69.3.5.D	NMAAHC-HCA_3_5_D
500.0	626.0	nmaahc_2007.1.69.3.6.A	NMAAHC-HCA_3_6_A
500.0	624.0	nmaahc_2007.1.69.3.6.B	NMAAHC-HCA_3_6_B
500.0	640.0	nmaahc_2007.1.69.3.6.C	NMAAHC-HCA_3_6_C
500.0	414.0	nmaahc_2007.1.69.3.6.D	NMAAHC-HCA_3_6_D
500.0	804.0	nmaahc_2007.1.69.3.6.D.1	NMAAHC-HCA_3_6_D_1
499.0	787.0	nmaahc_2007.1.69.3.6.D.2	NMAAHC-HCA_3_6_D_2
500.0	841.0	nmaahc_2007.1.69.3.7.A.1	NMAAHC-HCA_3_7_A_1
500.0	750.0	nmaahc_2007.1.69.3.7.A.2	NMAAHC-HCA_3_7_A_2
500.0	624.0	nmaahc_2007.1.69.3.7.B	NMAAHC-HCA_3_7_B
500.0	390.0	nmaahc_2007.1.69.3.7.C	NMAAHC-HCA_3_7_C
500.0	783.0	nmaahc_2007.1.69.3.7.C.1	NMAAHC-HCA_3_7_C_1
500.0	791.0	nmaahc_2007.1.69.3.7.C.2	NMAAHC-HCA_3_7_C_2
500.0	603.0	nmaahc_2007.1.69.3.7.D	NMAAHC-HCA_3_7_D
500.0	626.0	nmaahc_2007.1.69.3.8.A	NMAAHC-HCA_3_8_A
500.0	400.0	nmaahc_2007.1.69.3.8.B	NMAAHC-HCA_3_8_B
499.0	801.0	nmaahc_2007.1.69.3.8.B.1	NMAAHC-HCA_3_8_B_1
499.0	817.0	nmaahc_2007.1.69.3.8.B.2	NMAAHC-HCA_3_8_B_2
500.0	603.0	nmaahc_2007.1.69.3.8.D	NMAAHC-HCA_3_8_D
500.0	626.0	nmaahc_2007.1.69.3.9.A	NMAAHC-HCA_3_9_A
500.0	624.0	nmaahc_2007.1.69.3.9.B	NMAAHC-HCA_3_9_B
500.0	390.0	nmaahc_2007.1.69.3.9.C	NMAAHC-HCA_3_9_C
499.0	787.0	nmaahc_2007.1.69.3.9.C.1	NMAAHC-HCA_3_9_C_1
500.0	414.0	nmaahc_2007.1.69.3.9.D	NMAAHC-HCA_3_9_D
500.0	787.0	nmaahc_2007.1.69.3.9.D.1	NMAAHC-HCA_3_9_D_1
499.0	785.0	nmaahc_2007.1.69.3.9.D.2	NMAAHC-HCA_3_9_D_2
500.0	620.0	nmaahc_2007.1.69.4.1.A	NMAAHC-HCA_4_1_A
500.0	392.0	nmaahc_2007.1.69.4.1.B	NMAAHC-HCA_4_1_B
500.0	633.0	nmaahc_2007.1.69.4.1.C	NMAAHC-HCA_4_1_C
500.0	612.0	nmaahc_2007.1.69.4.1.D	NMAAHC-HCA_4_1_D
500.0	620.0	nmaahc_2007.1.69.4.10.A	NMAAHC-HCA_4_10_A
500.0	637.0	nmaahc_2007.1.69.4.10.B	NMAAHC-HCA_4_10_B
500.0	633.0	nmaahc_2007.1.69.4.10.C	NMAAHC-HCA_4_10_C
500.0	612.0	nmaahc_2007.1.69.4.10.D	NMAAHC-HCA_4_10_D
500.0	620.0	nmaahc_2007.1.69.4.11.A	NMAAHC-HCA_4_11_A
500.0	637.0	nmaahc_2007.1.69.4.11.B	NMAAHC-HCA_4_11_B
500.0	633.0	nmaahc_2007.1.69.4.11.C	NMAAHC-HCA_4_11_C
500.0	612.0	nmaahc_2007.1.69.4.11.D	NMAAHC-HCA_4_11_D
500.0	620.0	nmaahc_2007.1.69.4.12.A	NMAAHC-HCA_4_12_A
500.0	637.0	nmaahc_2007.1.69.4.12.B	NMAAHC-HCA_4_12_B
500.0	633.0	nmaahc_2007.1.69.4.12.C	NMAAHC-HCA_4_12_C
500.0	612.0	nmaahc_2007.1.69.4.12.D	NMAAHC-HCA_4_12_D
500.0	620.0	nmaahc_2007.1.69.4.13.A	NMAAHC-HCA_4_13_A
500.0	637.0	nmaahc_2007.1.69.4.13.B	NMAAHC-HCA_4_13_B
500.0	395.0	nmaahc_2007.1.69.4.13.C	NMAAHC-HCA_4_13_C
500.0	612.0	nmaahc_2007.1.69.4.13.D	NMAAHC-HCA_4_13_D
500.0	403.0	nmaahc_2007.1.69.4.14.A	NMAAHC-HCA_4_14_A
500.0	637.0	nmaahc_2007.1.69.4.14.B	NMAAHC-HCA_4_14_B
500.0	633.0	nmaahc_2007.1.69.4.14.C	NMAAHC-HCA_4_14_C
500.0	612.0	nmaahc_2007.1.69.4.14.D	NMAAHC-HCA_4_14_D
500.0	620.0	nmaahc_2007.1.69.4.15.A	NMAAHC-HCA_4_15_A
500.0	637.0	nmaahc_2007.1.69.4.15.B	NMAAHC-HCA_4_15_B
500.0	633.0	nmaahc_2007.1.69.4.15.C	NMAAHC-HCA_4_15_C
500.0	612.0	nmaahc_2007.1.69.4.15.D	NMAAHC-HCA_4_15_D
500.0	620.0	nmaahc_2007.1.69.4.16.A	NMAAHC-HCA_4_16_A
500.0	637.0	nmaahc_2007.1.69.4.16.B	NMAAHC-HCA_4_16_B
500.0	633.0	nmaahc_2007.1.69.4.16.C	NMAAHC-HCA_4_16_C
500.0	612.0	nmaahc_2007.1.69.4.16.D	NMAAHC-HCA_4_16_D
500.0	620.0	nmaahc_2007.1.69.4.17.A	NMAAHC-HCA_4_17_A
500.0	637.0	nmaahc_2007.1.69.4.17.B	NMAAHC-HCA_4_17_B
500.0	633.0	nmaahc_2007.1.69.4.17.C	NMAAHC-HCA_4_17_C
500.0	408.0	nmaahc_2007.1.69.4.17.D	NMAAHC-HCA_4_17_D
500.0	403.0	nmaahc_2007.1.69.4.18.A	NMAAHC-HCA_4_18_A
500.0	392.0	nmaahc_2007.1.69.4.18.B	NMAAHC-HCA_4_18_B
500.0	633.0	nmaahc_2007.1.69.4.18.C	NMAAHC-HCA_4_18_C
500.0	612.0	nmaahc_2007.1.69.4.18.D	NMAAHC-HCA_4_18_D
500.0	403.0	nmaahc_2007.1.69.4.19.A	NMAAHC-HCA_4_19_A
500.0	637.0	nmaahc_2007.1.69.4.19.B	NMAAHC-HCA_4_19_B
500.0	633.0	nmaahc_2007.1.69.4.19.C	NMAAHC-HCA_4_19_C
